status	key	category	source	traditional
covered	gem.CounterSlash Gem.affix	Gems	Counter Slash	
covered	gem.CounterSlash Gem.name	Gems	Counter Slash Gem	
covered	gem.CritDamage Gem.affix	Gems	Razor	
covered	gem.CritDamage Gem.name	Gems	Razor Gem	
covered	gem.Cyclone Gem.affix	Gems	Cyclone	
covered	gem.Cyclone Gem.name	Gems	Cyclone Gem	
covered	gem.Damnation Gem.affix	Gems	Damnation	
covered	gem.Damnation Gem.name	Gems	Damnation Gem	
covered	gem.Dark Exorcism Gem.affix	Gems	Dark Exorcism	
covered	gem.Dark Exorcism Gem.name	Gems	Dark Exorcism Gem	
covered	gem.DarkClaw Gem.affix	Gems	Dark Claw	
covered	gem.DarkClaw Gem.name	Gems	Dark Claw Gem	
covered	gem.DeathCoilEnemy Gem.affix	Gems	Death Coil	
covered	gem.DeathCoilEnemy Gem.name	Gems	Death Coil Gem	
covered	gem.DeathCoilSummon Gem.affix	Gems	Death Coil	
covered	gem.DeathCoilSummon Gem.name	Gems	Death Coil Gem	
covered	gem.DeathNova Gem.affix	Gems	Death Nova	
covered	gem.DeathNova Gem.name	Gems	Death Nova Gem	
covered	gem.DeathSpiral Gem.affix	Gems	Death Spiral	
covered	gem.DeathSpiral Gem.name	Gems	Death Spiral Gem	
covered	gem.DefMult Gem.affix	Gems	Bastion	
covered	gem.DefMult Gem.name	Gems	Bastion Gem	
covered	gem.Detector Gem.affix	Gems	Seer	
covered	gem.Detector Gem.name	Gems	Seer Gem	
covered	gem.DivinePunishment Gem.affix	Gems	Divine Punishment	
covered	gem.DivinePunishment Gem.name	Gems	Divine Punishment Gem	
covered	gem.DoubleAttack Gem.affix	Gems	Echo	
covered	gem.DoubleAttack Gem.name	Gems	Echo Gem	
covered	gem.Earth Gem.affix	Gems	Earth	
covered	gem.Earth Gem.name	Gems	Earth Gem	
covered	gem.Earthbolt Gem.affix	Gems	Earthbolt	
covered	gem.Earthbolt Gem.name	Gems	Earthbolt Gem	
covered	gem.Earthquake Gem.affix	Gems	Earthquake	
covered	gem.Earthquake Gem.name	Gems	Earthquake Gem	
covered	gem.EarthSpikes Gem.affix	Gems	Earth Spikes	
covered	gem.EarthSpikes Gem.name	Gems	Earth Spikes Gem	
covered	gem.Execute Gem.affix	Gems	Execute	
covered	gem.Execute Gem.name	Gems	Execute Gem	
covered	gem.Exorcism Gem.affix	Gems	Exorcism	
covered	gem.Exorcism Gem.name	Gems	Exorcism Gem	
covered	gem.ExplosiveGrenade Gem.affix	Gems	Explosive Grenade	
covered	gem.ExplosiveGrenade Gem.name	Gems	Explosive Grenade Gem	
covered	gem.FanFire Gem.affix	Gems	Fan Fire	
covered	gem.FanFire Gem.name	Gems	Fan Fire Gem	
covered	gem.FanOfKnives Gem.affix	Gems	Fan Of Knives	
covered	gem.FanOfKnives Gem.name	Gems	Fan Of Knives Gem	
covered	gem.FieldCurse Gem.affix	Gems	Banishment Field	
covered	gem.FieldCurse Gem.name	Gems	Banishment Field Gem	
covered	gem.FieldDamage Gem.affix	Gems	Dissonance Well	
covered	gem.FieldDamage Gem.name	Gems	Dissonance Well Gem	
covered	gem.FieldHealing Gem.affix	Gems	Resonance Well	
covered	gem.FieldHealing Gem.name	Gems	Resonance Well Gem	
covered	gem.FieldSilence Gem.affix	Gems	Suppression Field	
covered	gem.FieldSilence Gem.name	Gems	Suppression Field Gem	
covered	gem.Fire Gem.affix	Gems	Fire	
covered	gem.Fire Gem.name	Gems	Fire Gem	
covered	gem.Fireball Gem.affix	Gems	Fireball	
covered	gem.Fireball Gem.name	Gems	Fireball Gem	
covered	gem.Firebolt Gem.affix	Gems	Firebolt	
covered	gem.Firebolt Gem.name	Gems	Firebolt Gem	
covered	gem.FirePillar Gem.affix	Gems	Fire Pillar	
covered	gem.FirePillar Gem.name	Gems	Fire Pillar Gem	
covered	gem.FireRelease Gem.affix	Gems	Fire Release	
covered	gem.FireRelease Gem.name	Gems	Fire Release Gem	
covered	gem.FlameOrb Gem.affix	Gems	Flame Orb	
covered	gem.FlameOrb Gem.name	Gems	Flame Orb Gem	
covered	gem.FlashGrenade Gem.affix	Gems	Flash Grenade	
covered	gem.FlashGrenade Gem.name	Gems	Flash Grenade Gem	
covered	gem.Flee Gem.affix	Gems	Evasion	
covered	gem.Flee Gem.name	Gems	Evasion Gem	
covered	gem.ForceShot Gem.affix	Gems	Force Shot	
covered	gem.ForceShot Gem.name	Gems	Force Shot Gem	
covered	gem.FreezeGrenade Gem.affix	Gems	Freeze Grenade	
covered	gem.FreezeGrenade Gem.name	Gems	Freeze Grenade Gem	
covered	gem.FreezingField Gem.affix	Gems	Blizzard	
covered	gem.FreezingField Gem.name	Gems	Blizzard Gem	
covered	gem.FrostBlade Gem.affix	Gems	Binding Spiral	
covered	gem.FrostBlade Gem.name	Gems	Binding Spiral Gem	
covered	gem.GrandCross Gem.affix	Gems	Grand Cross	
covered	gem.GrandCross Gem.name	Gems	Grand Cross Gem	
covered	gem.GroundSlam Gem.affix	Gems	Earth Splitter	
covered	gem.GroundSlam Gem.name	Gems	Earth Splitter Gem	
covered	gem.GunkShot Gem.affix	Gems	Gunk Shot	
covered	gem.GunkShot Gem.name	Gems	Gunk Shot Gem	
covered	gem.Harvest Gem.affix	Gems	Harvest	
covered	gem.Harvest Gem.name	Gems	Harvest Gem	
covered	gem.Heal Gem.affix	Gems	Heal	
covered	gem.Heal Gem.name	Gems	Heal Gem	
covered	gem.HealAll Gem.affix	Gems	Mass Heal	
covered	gem.HealAll Gem.name	Gems	Mass Heal Gem	
covered	gem.Healing Gem.affix	Gems	Grace	
covered	gem.Healing Gem.name	Gems	Grace Gem	
covered	gem.HighHeal Gem.affix	Gems	High Heal	
covered	gem.HighHeal Gem.name	Gems	High Heal Gem	
covered	gem.Hit Gem.affix	Gems	Precision	
covered	gem.Hit Gem.name	Gems	Precision Gem	
covered	gem.Holy Gem.affix	Gems	Holy	
covered	gem.Holy Gem.name	Gems	Holy Gem	
covered	gem.HolyLight Gem.affix	Gems	Holy Light	
covered	gem.HolyLight Gem.name	Gems	Holy Light Gem	
covered	gem.HolyWrath Gem.affix	Gems	Holy Wrath	
covered	gem.HolyWrath Gem.name	Gems	Holy Wrath Gem	
covered	gem.HolyWrathField Gem.affix	Gems	Litany of Wrath	
covered	gem.HolyWrathField Gem.name	Gems	Litany of Wrath Gem	
covered	gem.HpMult Gem.affix	Gems	Heart	
covered	gem.HpMult Gem.name	Gems	Heart Gem	
covered	gem.HydroVortex Gem.affix	Gems	Hydro Vortex	
covered	gem.HydroVortex Gem.name	Gems	Hydro Vortex Gem	
covered	gem.Icebolt Gem.affix	Gems	Icebolt	
covered	gem.Icebolt Gem.name	Gems	Icebolt Gem	
covered	gem.IceRelease Gem.affix	Gems	Ice Release	
covered	gem.IceRelease Gem.name	Gems	Ice Release Gem	
covered	gem.IceShard Gem.affix	Gems	Ice Shard	
covered	gem.IceShard Gem.name	Gems	Ice Shard Gem	
covered	gem.JudgementBlade Gem.affix	Gems	Judgement Blade	
covered	gem.JudgementBlade Gem.name	Gems	Judgement Blade Gem	
covered	gem.JumpShot Gem.affix	Gems	Jump Shot	
covered	gem.JumpShot Gem.name	Gems	Jump Shot Gem	
covered	gem.Leech Gem.affix	Gems	Bloodfang	
covered	gem.Leech Gem.name	Gems	Bloodfang Gem	
covered	gem.LeechMp Gem.affix	Gems	Soulfang	
covered	gem.LeechMp Gem.name	Gems	Soulfang Gem	
covered	gem.LifeDrainEnemy Gem.affix	Gems	Life Drain	
covered	gem.LifeDrainEnemy Gem.name	Gems	Life Drain Gem	
covered	gem.LifeDrainSummon Gem.affix	Gems	Life Drain	
covered	gem.LifeDrainSummon Gem.name	Gems	Life Drain Gem	
covered	gem.LightningRelease Gem.affix	Gems	Lightning Release	
covered	gem.LightningRelease Gem.name	Gems	Lightning Release Gem	
covered	gem.LightningStrike Gem.affix	Gems	Flash Step	
covered	gem.LightningStrike Gem.name	Gems	Flash Step Gem	
covered	gem.MdefMult Gem.affix	Gems	Ward	
covered	gem.MdefMult Gem.name	Gems	Ward Gem	
covered	gem.Meteor Gem.affix	Gems	Meteor	
covered	gem.Meteor Gem.name	Gems	Meteor Gem	
covered	gem.MoveSpd Gem.affix	Gems	Stride	
covered	gem.MoveSpd Gem.name	Gems	Stride Gem	
covered	gem.MpCost Gem.affix	Gems	Channel	
covered	gem.MpCost Gem.name	Gems	Channel Gem	
covered	gem.MpMult Gem.affix	Gems	Mind	
covered	gem.MpMult Gem.name	Gems	Mind Gem	
covered	gem.NoCastCancel Gem.affix	Gems	Mantra	
covered	gem.NoCastCancel Gem.name	Gems	Mantra Gem	
covered	gem.NoFlinch Gem.affix	Gems	Steadfast	
covered	gem.NoFlinch Gem.name	Gems	Steadfast Gem	
covered	gem.NoKnockback Gem.affix	Gems	Anchor	
covered	gem.NoKnockback Gem.name	Gems	Anchor Gem	
covered	gem.PanicBurst Gem.affix	Gems	Panic Burst	
covered	gem.PanicBurst Gem.name	Gems	Panic Burst Gem	
covered	gem.PerfectCloak Gem.affix	Gems	Veil	
covered	gem.PerfectCloak Gem.name	Gems	Veil Gem	
covered	gem.PiercingShot Gem.affix	Gems	Piercing Shot	
covered	gem.PiercingShot Gem.name	Gems	Piercing Shot Gem	
covered	gem.PointBlankShot Gem.affix	Gems	Point Blank	
covered	gem.PointBlankShot Gem.name	Gems	Point Blank Gem	
covered	gem.Poison Gem.affix	Gems	Poison	
covered	gem.Poison Gem.name	Gems	Poison Gem	
covered	gem.PoisonGrenade Gem.affix	Gems	Poison Grenade	
covered	gem.PoisonGrenade Gem.name	Gems	Poison Grenade Gem	
covered	gem.Reap Gem.affix	Gems	Reap	
covered	gem.Reap Gem.name	Gems	Reap Gem	
covered	gem.ReflectDamage Gem.affix	Gems	Spike	
covered	gem.ReflectDamage Gem.name	Gems	Spike Gem	
covered	gem.ReflectSpell Gem.affix	Gems	Mirror	
covered	gem.ReflectSpell Gem.name	Gems	Mirror Gem	
covered	gem.Regen Gem.affix	Gems	Vitalis	
covered	gem.Regen Gem.name	Gems	Vitalis Gem	
covered	gem.Sanctuary Gem.affix	Gems	Sanctuary	
covered	gem.Sanctuary Gem.name	Gems	Sanctuary Gem	
covered	gem.Shadow Gem.affix	Gems	Shadow	
covered	gem.Shadow Gem.name	Gems	Shadow Gem	
covered	gem.ShadowRelease Gem.affix	Gems	Black Blade	
covered	gem.ShadowRelease Gem.name	Gems	Black Blade Gem	
covered	gem.ShadowStep Gem.affix	Gems	Shadow Step	
covered	gem.ShadowStep Gem.name	Gems	Shadow Step Gem	
covered	gem.ShieldBash Gem.affix	Gems	Shield Bash	
covered	gem.ShieldBash Gem.name	Gems	Shield Bash Gem	
covered	gem.ShieldThrow Gem.affix	Gems	Shield Throw	
covered	gem.ShieldThrow Gem.name	Gems	Shield Throw Gem	
covered	gem.ShoutStun Gem.affix	Gems	Fearsome Cry	
covered	gem.ShoutStun Gem.name	Gems	Fearsome Cry Gem	
covered	gem.ShrapnelShot Gem.affix	Gems	Shrapnel	
covered	gem.ShrapnelShot Gem.name	Gems	Shrapnel Gem	
covered	gem.ShurikenFan Gem.affix	Gems	Shuriken Fan	
covered	gem.ShurikenFan Gem.name	Gems	Shuriken Fan Gem	
covered	gem.Smite Gem.affix	Gems	Smite	
covered	gem.Smite Gem.name	Gems	Smite Gem	
covered	gem.SniperShot Gem.affix	Gems	Sniper Shot	
covered	gem.SniperShot Gem.name	Gems	Sniper Shot Gem	
covered	gem.SoulStrike Gem.affix	Gems	Soul Strike	
covered	gem.SoulStrike Gem.name	Gems	Soul Strike Gem	
covered	gem.SpearSlice Gem.affix	Gems	Air Cutter	
covered	gem.SpearSlice Gem.name	Gems	Air Cutter Gem	
covered	gem.SpearStab Gem.affix	Gems	Impale	
covered	gem.SpearStab Gem.name	Gems	Impale Gem	
covered	gem.SpearThrust Gem.affix	Gems	Piercing Flurry	
covered	gem.SpearThrust Gem.name	Gems	Piercing Flurry Gem	
covered	gem.Stomp Gem.affix	Gems	Stomp	
covered	gem.Stomp Gem.name	Gems	Stomp Gem	
covered	gem.StrafingVolley Gem.affix	Gems	Strafing Volley	
covered	gem.StrafingVolley Gem.name	Gems	Strafing Volley Gem	
covered	gem.SuppressiveShot Gem.affix	Gems	Suppressive Shot	
covered	gem.SuppressiveShot Gem.name	Gems	Suppressive Shot Gem	
covered	gem.Tempest Gem.affix	Gems	Tempest	
covered	gem.Tempest Gem.name	Gems	Tempest Gem	
covered	gem.TetraVortex Gem.affix	Gems	Elemental Overload	
covered	gem.TetraVortex Gem.name	Gems	Elemental Overload Gem	
covered	gem.Thunderbolt Gem.affix	Gems	Thunderbolt	
covered	gem.Thunderbolt Gem.name	Gems	Thunderbolt Gem	
covered	gem.ThunderStorm Gem.affix	Gems	Thunder Storm	
covered	gem.ThunderStorm Gem.name	Gems	Thunder Storm Gem	
covered	gem.TurnUndead Gem.affix	Gems	Turn Undead	
covered	gem.TurnUndead Gem.name	Gems	Turn Undead Gem	
covered	gem.TwistOfFate Gem.affix	Gems	Twist Of Fate	
covered	gem.TwistOfFate Gem.name	Gems	Twist Of Fate Gem	
covered	gem.Undead Gem.affix	Gems	Undead	
covered	gem.Undead Gem.name	Gems	Undead Gem	
covered	gem.VenomStrike Gem.affix	Gems	Venom Strike	
covered	gem.VenomStrike Gem.name	Gems	Venom Strike Gem	
covered	gem.VolatileBolt Gem.affix	Gems	Volatile Bolt	
covered	gem.VolatileBolt Gem.name	Gems	Volatile Bolt Gem	
covered	gem.Water Gem.affix	Gems	Water	
covered	gem.Water Gem.name	Gems	Water Gem	
covered	gem.WeaponThrow Gem.affix	Gems	Weapon Throw	
covered	gem.WeaponThrow Gem.name	Gems	Weapon Throw Gem	
covered	gem.WeightLimit Gem.affix	Gems	Carrier	
covered	gem.WeightLimit Gem.name	Gems	Carrier Gem	
covered	gem.Whirlwind Gem.affix	Gems	Whirlwind	
covered	gem.Whirlwind Gem.name	Gems	Whirlwind Gem	
covered	gem.WildCharge Gem.affix	Gems	Wild Charge	
covered	gem.WildCharge Gem.name	Gems	Wild Charge Gem	
covered	gem.Wind Gem.affix	Gems	Wind	
covered	gem.Wind Gem.name	Gems	Wind Gem	
covered	junk.Acorn Rotten.name	Junks	Rotten Acorn	
covered	junk.Acorn.name	Junks	Acorn	
covered	junk.Alligator Gaa.name	Junks	Alligator Gar	
covered	junk.Amberstone Piece.name	Junks	Amberstone Piece	
covered	junk.Amberstone.name	Junks	Amberstone	
covered	junk.Anchovy.name	Junks	Anchovy	
covered	junk.Angelfish.name	Junks	Angelfish	
covered	junk.Angler Fish.name	Junks	Angler Fish	
covered	junk.Antique Key.name	Junks	Antique Key	
covered	junk.Antique Teacup.name	Junks	Antique Teacup	
covered	junk.Apple.name	Junks	Apple	
covered	junk.Arkose.name	Junks	Arkose	
covered	junk.Arowana.name	Junks	Arowana	
covered	junk.Ash.name	Junks	Ash	
covered	junk.Azurite Piece.name	Junks	Azurite Piece	
covered	junk.Azurite.name	Junks	Azurite	
covered	junk.Banana.name	Junks	Banana	
covered	junk.Baobab Piece.name	Junks	Baobab Piece	
covered	junk.Baobab.name	Junks	Baobab	
covered	junk.Barley.name	Junks	Barley	
covered	junk.Basalt Fine.name	Junks	Basalt Sand	
covered	junk.Basalt.name	Junks	Basalt	
covered	junk.Bauxite.name	Junks	Bauxite	
covered	junk.Beehive.name	Junks	Beehive	
covered	junk.Betta.name	Junks	Betta	
covered	junk.Black Locust.name	Junks	Black Locust	
covered	junk.Bladed Penknife.name	Junks	Bladed Penknife	
covered	junk.Blowfish.name	Junks	Blowfish	
covered	junk.Blue Tang.name	Junks	Blue Tang	
covered	junk.Bluefin Tuna.name	Junks	Bluefin Tuna	
covered	junk.Bottle.name	Junks	Bottle	
covered	junk.Branch Broken.name	Junks	Broken Branch	
covered	junk.Branch Dead.name	Junks	Decayed Branch	
covered	junk.Branch.name	Junks	Branch	
covered	junk.Breadfruit.name	Junks	Breadfruit	
covered	junk.Brick Red.name	Junks	Brick	
covered	junk.Broken Navigation.name	Junks	Broken Navigation	
covered	junk.Cactus Pulp.name	Junks	Cactus Pulp	
covered	junk.Camphor.name	Junks	Camphor	
covered	junk.Can Empty.name	Junks	Empty Can	
covered	junk.Candy Cane.name	Junks	Candy Cane	
covered	junk.Canned Bread.name	Junks	Canned Bread	
covered	junk.Canned Crow Bamboo.name	Junks	Canned Crow Bamboo	
covered	junk.Carbonate.name	Junks	Carbonate	
covered	junk.Caribou Meat.name	Junks	Caribou Meat	
covered	junk.Carp.name	Junks	Carp	
covered	junk.Catfish.name	Junks	Catfish	
covered	junk.Cd.name	Junks	Compact Disc	
covered	junk.Chalcopyrite Piece.name	Junks	Chalcopyrite Piece	
covered	junk.Chalcopyrite.name	Junks	Chalcopyrite	
covered	junk.Charcoal.name	Junks	Charcoal	
covered	junk.Cinnamon.name	Junks	Cinnamon	
covered	junk.Citrus.name	Junks	Citrus	
covered	junk.Clay.name	Junks	Clay	
covered	junk.Clownfish.name	Junks	Clownfish	
covered	junk.Coal Hard.name	Junks	Hard Coal	
covered	junk.Coal.name	Junks	Coal	
covered	junk.Cocoa.name	Junks	Cocoa	
covered	junk.Coconut Oil.name	Junks	Coconut Oil	
covered	junk.Coelacanth.name	Junks	Coelacanth	
covered	junk.Coffeebean.name	Junks	Coffee Bean	
covered	junk.Copper.name	Junks	Copper	
covered	junk.Coral Stone Piece.name	Junks	Coral Stone Piece	
covered	junk.Coral Stone.name	Junks	Hard Coral	
covered	junk.Corn.name	Junks	Corn	
covered	junk.Cornerstone.name	Junks	Cornerstone	
covered	junk.Cosmetic Converter.name	Junks	Cosmetic Converter	
covered	junk.Cotton.name	Junks	Cotton	
covered	junk.Crucian.name	Junks	Crucian	
covered	junk.Curry.name	Junks	Curry	
covered	junk.Daggertooth.name	Junks	Daggertooth	
covered	junk.Dandlelion Baby.name	Junks	Dandelion Baby	
covered	junk.Dark Bark Piece.name	Junks	Dark Bark Piece	
covered	junk.Dark Bark.name	Junks	Dark Bark	
covered	junk.Dark Sleeper.name	Junks	Dark Sleeper	
covered	junk.Data Crystal.name	Junks	Data Crystal	
covered	junk.Dawn Stone.name	Junks	Dawn Stone	
covered	junk.Diamond.name	Junks	Diamond	
covered	junk.Diatomite Piece.name	Junks	Diatomite Piece	
covered	junk.Diatomite.name	Junks	Diatomite	
covered	junk.Ebony.name	Junks	Ebony	
covered	junk.Emerald.name	Junks	Emerald	
covered	junk.Endless Gum.name	Junks	Endless Gum	
covered	junk.Essence Chaos.name	Junks	Essence of Chaos	
covered	junk.Essence Destruction.name	Junks	Essence of Destruction	
covered	junk.Essence Flow.name	Junks	Essence of Flow	
covered	junk.Essence Growth.name	Junks	Essence of Growth	
covered	junk.Essence Rebirth.name	Junks	Essence of Rebirth	
covered	junk.False Acasia Piece.name	Junks	False Acacia Piece	
covered	junk.False Acasia.name	Junks	False Acacia	
covered	junk.Feather.name	Junks	Feather	
covered	junk.Firewood.name	Junks	Firewood	
covered	junk.Fish Oil.name	Junks	Fish Oil	
covered	junk.Fishbone.name	Junks	Fishbone	
covered	junk.Flatfish.name	Junks	Flatfish	
covered	junk.Flax.name	Junks	Flax	
covered	junk.Flying Fish.name	Junks	Flying Fish	
covered	junk.Foxtail.name	Junks	Cat's-Tail	
covered	junk.Fur.name	Junks	Fur	
covered	junk.Garra Rufa.name	Junks	Garra Rufa	
covered	junk.Ginseng Juice.name	Junks	Ginseng Juice	
covered	junk.Goby.name	Junks	Goby	
covered	junk.Gold Ore Piece.name	Junks	Gold Ore Piece	
covered	junk.Gold Ore.name	Junks	Gold Ore	
covered	junk.Goldfish.name	Junks	Goldfish	
covered	junk.Goldribbon Soapfish.name	Junks	Goldribbon Soapfish	
covered	junk.Goldtooth.name	Junks	Goldtooth	
covered	junk.Granite Piece.name	Junks	Granite Piece	
covered	junk.Granite.name	Junks	Granite	
covered	junk.Grape.name	Junks	Grape	
covered	junk.Gravion Chunk.name	Junks	Gravion Chunk	
covered	junk.Gravion Crystal.name	Junks	Gravion Crystal	
covered	junk.Gravion Shard.name	Junks	Gravion Shard	
covered	junk.Great White Shark.name	Junks	Great White Shark	
covered	junk.Greeenstone.name	Junks	Greenstone	
covered	junk.Guild Charter.name	Junks	Guild Charter	
covered	junk.Guppy.name	Junks	Guppy	
covered	junk.Halite.name	Junks	Halite	
covered	junk.Hammerhead.name	Junks	Hammerhead	
covered	junk.Harisenbon.name	Junks	Harisenbon	
covered	junk.Herring.name	Junks	Herring	
covered	junk.Hibiscus.name	Junks	Hibiscus	
covered	junk.Hop.name	Junks	Hop	
covered	junk.Horseshoe.name	Junks	Horseshoe	
covered	junk.Humpback Whale.name	Junks	Humpback Whale	
covered	junk.Indigo.name	Junks	Indigo	
covered	junk.Ingot Gold.name	Junks	Gold Ingot	
covered	junk.Ingot Iron.name	Junks	Iron Ingot	
covered	junk.Ingot Steel.name	Junks	Steel Ingot	
covered	junk.Inlaid Scabbard.name	Junks	Inlaid Scabbard	
covered	junk.Ironstone Piece.name	Junks	Ironstone Piece	
covered	junk.Ironstone.name	Junks	Ironstone	
covered	junk.Jasmine Tea.name	Junks	Jasmine Tea	
covered	junk.Killer Whale.name	Junks	Killer Whale	
covered	junk.Kumgang Fat Minnow.name	Junks	Stout Minnow	
covered	junk.Largemouth Bass.name	Junks	Largemouth Bass	
covered	junk.Larva.name	Junks	Larva	
covered	junk.Leaf.name	Junks	Leaf	
covered	junk.Leather.name	Junks	Leather	
covered	junk.Leatherjacket.name	Junks	Leatherjacket	
covered	junk.Leopoldi.name	Junks	Leopoldi	
covered	junk.Limited Cd.name	Junks	Limited Compact Disc	
covered	junk.Lionfish.name	Junks	Lionfish	
covered	junk.Longhorn Cowfish.name	Junks	Longhorn Cowfish	
covered	junk.Lunaris Chunk.name	Junks	Lunaris Chunk	
covered	junk.Lunaris Crystal.name	Junks	Lunaris Crystal	
covered	junk.Lunaris Shard.name	Junks	Lunaris Shard	
covered	junk.Mackerel.name	Junks	Mackerel	
covered	junk.Mahi Mahi.name	Junks	Mahi Mahi	
covered	junk.Malachite Piece.name	Junks	Malachite Piece	
covered	junk.Malachite.name	Junks	Malachite	
covered	junk.Mandarin.name	Junks	Mandarin	
covered	junk.Mangrove Piece.name	Junks	Mangrove Piece	
covered	junk.Mangrove.name	Junks	Mangrove	
covered	junk.Maple Tree.name	Junks	Maple Tree	
covered	junk.Marble Piece.name	Junks	Marble Piece	
covered	junk.Marble.name	Junks	Marble	
covered	junk.Meat.name	Junks	Meat	
covered	junk.Memory Card.name	Junks	Memory Card	
covered	junk.Memory Fragment.name	Junks	Memory Fragment	
covered	junk.Mola Mola.name	Junks	Mola Mola	
covered	junk.Moonrock.name	Junks	Moonrock	
covered	junk.Moonstone Piece.name	Junks	Moonstone Piece	
covered	junk.Moonstone.name	Junks	Moonstone	
covered	junk.Moray Eel.name	Junks	Moray Eel	
